author,comment,voteCount,replyCount,channel,country
@amani22023,"Südafrika ✌
Bolivien ✌
Neue Weltordnung ✌
Free Palestine ",3,3,ZDFheuteNachrichten,Germany
@SJBeck-yd1zt,"Es wird so viel verdreht und verschwiegen. Alles an Infos was dem Westen nicht in den Kram passt, wird dann einfach ""terroristisch"" genannt, dann kann man der Quelle ja nicht mehr vertrauen also sprich das gibt's nicht. ""Das palästinensische Gesundheitsministerium berichtet von mehr als 11.000 Tote, aber die werden ja von der hamas kontrolliert"", also gibt es offiziell ganz wenige Tote, so wie Israel das vorlügt. Die Bombardierung darf also weitergehen. Auf Krankenhäuser, Schulen, Wohnungen. Solange Israel sagt, dass irgendwo Terroristen drin sind, dürfen sie ausnahmslos Alles bombardieren und Deutschland liefert ihnen auch noch den Waffen-Nachschub. Willkommen in einer unfassbar grausamen Welt!",1,0,ZDFheuteNachrichten,Germany
@gerdleonhardt3802,Freiheit für Palästina!,6,2,ZDFheuteNachrichten,Germany
@alexandermartin3789,hoffentlich hat Isreal dort wie die Amis ihr Vietnam und Russland sein Afganistan ! Viel Glück nach Gaza !,1,1,ZDFheuteNachrichten,Germany
@janhansen4141,"Die Bevölkerung in den meisten Arabischen Ländern ist nicht Frei. Die korrupten Regierungen und das Militär unterdrücken die Menschen.
Der Hamas ist die eigene Bevölkerung egal. Niemals werden die Menschen in den Arabischen Ländern Frei sein. Die kennen nur den Knüppel der Regierenden.",1,0,ZDFheuteNachrichten,Germany
@AliAllmann880,Free Palästina,9,4,ZDFheuteNachrichten,Germany
@nord3139,"Zionistischer Sender. Zieht Euch östliche Medien rein, da wird wenigstens die Wahrheit erzählt.",0,4,ZDFheuteNachrichten,Germany
@peterbietenholz2491,"Solange in Südafrika ein rassistisches Apartheidsregime herrschte, war Israel dessen engster Verbündeter, militärisch, wirtschaftlich und politisch, mehr noch als die USA. Es ist verständlich, dass sich das endlich befreite Südafrika von Israel distanziert, welches seine Apartheidspolitik fortsetzt.",2,0,ZDFheuteNachrichten,Germany
@meetthemasters754,Die Welt beobachtet und wird dieses Massaker nicht vergessen,8,1,ZDFheuteNachrichten,Germany
@peterundo8380,Wann veranlasst der grossmäulige Habeck die Einstellung wirtschaftlicher Zusammenarbeit mit antisemitischen Ländern/Regierungen? Klappe halten und tief verbeugen  vor solchen müsste ebenfalls vorbei sein....,0,2,ZDFheuteNachrichten,Germany
@FurkanErsoyTrabzon,"Wer jetzt immer noch denkt, die muslimische Masseneinwanderung in westliche Länder wird positiv verlaufen, sorry, aber dem kann man nicht mehr helfen !",1,0,ZDFheuteNachrichten,Germany
@xandercage193,"Die Politiker in Deutschland sollten endlich mal an gesetzten arbeiten, die es erlauben egal ob deutscher Pass oder nicht die Leute, die offenkundig hier gegen das System und den Staat sind, direkt rausschmeißen zu können können",0,0,ZDFheuteNachrichten,Germany
@ralphvandergeest,"Golad Erdan hat Recht: diese Krieg ist nicht nur so begonnen.
Nein. Israël hat während Jahrzehnte daraufhin gearbeitet. Aus Frieden, Menschenrechte, Humanismus hat Israël ein Karikatur gemacht und nur mit brutale Gewalt und Terror hat diese Apartheidstaat die Palestinänser begegnet. 
Bedingungslos unterstützt durch die VS und Europa. Von Deutschland.
Das globale Süden hat schon lange begriffen, wie viele Leute übrigens im Norden, dass wenn Israël's Unterstützer beim Genozid reden über Demokratie und Menschenrechte, es ein zynische Witz ist die tausende und aber tausende von Menschen das Leben kostet. 
Und deswegen ist was geschah im VN ein historisches Ereignis. 
Deutschland soll mal rasch ihre kriminelle bedingungslose Unterstützung Israëls überdenken.
Deutsche haben schon oft genug auf der falsche Seite der Geschichte gestehen.",0,0,ZDFheuteNachrichten,Germany
@mel6139,Ab 07. 10. - Mit dem zweiten lügt man besser zdf,0,0,ZDFheuteNachrichten,Germany
@L3nny666,"Lol, Israel als Apartheidsstaat zu bezeichnen, ist einfach so eine bodenlose Frechheit. Das hat nicht mal ansatzweise etwas mit den Zuständen zu tun, die in Südafrika geherrscht haben. 
Dass man das in Südafrika anders sieht, bedeutet nur, dass man Daddy Putin und Xi gern die Stiefel leckt. Hauptsache antiwestlich. Fakten sind da zweitrangig.",0,0,ZDFheuteNachrichten,Germany
@hth2932,"Die anhaltenden Konflikte zwischen Israel und den Palästinensern im Gazastreifen und im Westjordanland sind von einer Vielzahl komplexer Faktoren geprägt. Neben legitimen Sicherheitsbedenken auf israelischer Seite trägt auch die Gewaltbereitschaft einiger palästinensischer Gruppen, insbesondere der Hamas und Hisbollah, und die destabilisierende Rolle des Iran maßgeblich zur gegenwärtigen Situation bei. Diese Akteure haben wiederholt zu Angriffen und Eskalationen beigetragen, die die Aussichten auf Frieden und Stabilität gefährden.
Es ist wichtig anzumerken, dass die Historie dieser Region eine komplexe und vielschichtige ist. Es gab keine klar definierte palästinensische Identität im Sinne eines modernen Nationalstaates, bevor der Nahostkonflikt aufkam. Historisch betrachtet war die Bevölkerung der Region sehr vielfältig und setzte sich aus verschiedenen Gruppen zusammen. Die Entwicklung eines palästinensischen nationalen Bewusstseins und einer kollektiven Identität ist jedoch im Laufe des 20. Jahrhunderts entstanden, insbesondere in Reaktion auf politische und territoriale Entwicklungen.
Die Ablehnung und Existenz von Gewalt auf beiden Seiten des Konflikts sind bedauerlich und hinderlich für jegliche Friedensbemühungen. Die internationale Gemeinschaft und beide Parteien müssen konstruktive Schritte unternehmen, um die tief verwurzelten Differenzen zu überwinden und gemeinsam nach einer dauerhaften Lösung zu suchen. Eine solche Lösung erfordert gegenseitigen Respekt, Kompromissbereitschaft und den Verzicht auf gewaltsame Mittel zur Konfliktlösung.
Um so wichtiger ist es jetzt, dass Medien eine ausgewogene und sachliche Berichterstattung leisten, um den antisemitischen Vorbehalten und Parolen gezielt zu begegnen .",2,0,ZDFheuteNachrichten,Germany
@derhalk,"Es gibt kein Palästina als souveränen Staat, also auch keine Armee. Sie haben aber das Recht gegen die israelische Besatzung zu kämpfen und sind daher Kämpfer, die den israelischen Terror entgegen wirken. Solange Israel sich gegen eine Zweistaatenlösung stellt und weiterhin den Palästinensern Land KLAUT, werden sie auch niemals in Frieden mit ihren Nachbarn leben können.",0,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,"​ @dreckigerjew 
Dummer ziegen peter heißt das",0,0,ZDFheuteNachrichten,Germany
@dreckigerjew,Dummer Peter,1,0,ZDFheuteNachrichten,Germany
@myt9023,Boah mehr Pseudo geht nicht oder?,0,0,ZDFheuteNachrichten,Germany
@dreckigerjew, @user-jz7jp4jl8w  dafür Fake Account? Sie sollten sich schämen. Pädophile in der Familie tut euch deutschen nicht gut,0,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,"​ @dreckigerjew 
Bist du hamas Sympathisant ?",0,0,ZDFheuteNachrichten,Germany
@dreckigerjew,"​ @user-jz7jp4jl8w lass mich raten, deine Eltern Harzer und du auch? Liegt in den Genen, dass ihr so faul seid",1,0,ZDFheuteNachrichten,Germany
@user-jz7jp4jl8w,"Warum gehst du nicht in dein stinkendes islamfuzi land zürück. 
Ach hatte ganz vergessen in der türkei gibt es ja kein bürgergeld.",0,0,ZDFheuteNachrichten,Germany
