author,comment,voteCount,replyCount,channel,country
@Amourfou55,"On aura appris avec ce conflit le « 
GRAND HUMANISME «  sélectif des masses arabes qu’on voit manifester ,
Drapeaux etc … mais qui pour MILLIONS que leurs frères en Syrie, Iraq, Yémen, Afghanistan, Iran , lybie etc etc ont su se taire et jouer aux aveugles … hahah que c’est rigolo",0,0,FRANCE24,France
@boukaretougma8551,Mensonge+Mensonge donne mensonges en puissance n.,0,0,FRANCE24,France
@SergeTOULEMONDE,115 soldats tués d'un coté 19000 civils de l'autre ..... TOUT EST DIT !,0,0,FRANCE24,France
@chaouia7714,,0,0,FRANCE24,France
@damaso8555,"Il ya plus de 3700 soldats sionistes tué et plus 336 véhicule militaires dont des merkava detruit depuis le debut du conflits et le hamas ne son pas 15 000 mais bien plus ses une véritable armée professionnelle sur plus 2milllions de Palestiniens vous voyez bien que le Hamas qui et l'armée de Palestine sont 100 000 et encore on ne sait casi rien d'eux. Force au Palestiniens victoire contre les sionistes et non contre les juifs.
Qu'Allah vous guide au succès Ameen❤.",1,0,FRANCE24,France
@topweddingsa4059,"Les Houthis soutient leurs freres de Gaza
Les Occidentaux soutient leurs freres d'Israel (Ils vont gagner l'Eurovision l'annee prochaine )",0,0,FRANCE24,France
@Amourfou55,"Ah tu es  bon toi déjà de  on a depuis 2 mois vu commentaires Arabes de soutiens se limitant à 5 phrases incultes sans arguments «   free » « genocide «  «  sioniste » « occupation « 
Etc la Deja phrases construites … merci pour ça…",0,0,FRANCE24,France
@jaz-shopofficielbyhedijazi3602,Le hamas se bat à environ 200 contre 15000. Si hamas sort c'est 15000 soldats. Tsahal est fini.  Les perte israéliens son très élevé.  3 a 5000 morts. Plus 10000 blessés. 720 véhicules touchés par roquettes ou obus.   Tsahal bombarde des civils et des immeubles. Hamas est intouchable.  Il veulent les noyés. Tellement qui son a la traîne. Ya u bocoup de déserteur aussi.  Dans les blessé 2000 handicapé dont 200 aveugle.  Israël cache les chiffres à sa population par crainte d'émeutes et de révolutions.,0,0,FRANCE24,France
@aichadjama3711,C'est la preuve qu'ils ne savent pas se battre avec le guerriers hamas mais ils frappent les femmes lea enfants.,0,0,FRANCE24,France
@guitaretotale7460,les chrétiens et les musulmans du monde entier doivent s'unir  pour en finir avec le suprémacisme juif .,0,0,FRANCE24,France
@placogaronne30,Depuis le début du conflit Israël a perdu 3560 soldats chiffres donné part les hôpitaux.,0,0,FRANCE24,France
@user-ms3le4dc4q,"Israeil fait  Exactement la même erreur que toutes les puissances coloniales qui ont qualiifie de terroristes les mouvements révolutionnaires a cuba en Algérie, Vietnam etc ..
  Il s'entête a vouloir éradiquer le HAMAS mouvement nationaliste révolutionnaire en largant des bombes de 900 kg sur des immeubles habités faisent des milliers de morts 
   Ces crimes abjectes ne font que galveniser les palestiniens et surmultiplier l'adhésion au desir de liberer leur patrie",0,0,FRANCE24,France
@user-ms3le4dc4q,"Au lieu de travailler sur des pistes de paix l'état hébreux se venge sauvagement sur les civils innocents, pourtant les dizaines de résolutions de ONU qu'il a ignore depuis 60 ans peuvent constituer un plan  de création soit dun etat confédéré ou juifs arabes et chrétiens vivent ensemble comme avant l'avènement du sionisme, soit deux etats indépendants
    En continuant cette guerre insensé il met le monde entier dans une confrontation irreversible qu'une étincelle peut creer la déflagration",0,0,FRANCE24,France
@waddahjomaa7022,"Ce que commet Israël, ce sont des crimes indescriptibles",0,0,FRANCE24,France
@waddahjomaa7022,Crime soutenu par des pays se réclamant de l'humanité,0,0,FRANCE24,France
@h0rAc1nh0,La facture du 11 septembre n’est pas encore payée ,1,0,FRANCE24,France
@mouhamedndao1576,"C'est juste de la manipulation, ce n'est rien comparer aux nombre de palestiniens qui périssent tous les jours ",0,0,FRANCE24,France
@zorbamoccef1144,"115, peut être moins, vous rigolez",0,0,FRANCE24,France
@lucaderossi3249,Force à Israël et à Tsahal ,1,0,FRANCE24,France
@kevynsossa,"On veut des journées comme ça encore. Courage à la Palestine , RÉSISTANCE RÉSISTANCE SOLDATS!! Vous y arriverez !",5,0,FRANCE24,France
@sabrinalitalienne7369,"L histoire n oubliera JAMAIS ce que fait la france les usa et angleterre contre ce peuple de palestine
Macron a était le premier a encourage cette guerre !!",0,0,FRANCE24,France
@Yullah243,C’est qui est sur Israël  a échoué dans sa mission il faut l’accepter ,0,0,FRANCE24,France
@abbassahnoun9448,Chalom vous les Solda  israilein   a Riten  de tuey  les povres Civil les famme et les enfants  et les othages une fois  cette maleureuze geure elle  se Termine c vous rester vivon ton mieux    m vous  allez  voire tous cette Image  dans vaux tete  vous desetre uimain qaume tous lemonde chalome,0,0,FRANCE24,France
@momotonton8993,"manquerai plus que l'Europe nous oblige a récupérer des gazaouis ....Moi, pas etre d'accord mdr",0,0,FRANCE24,France
@real-unbreakable,"David Ben Gourion n’a pas eu de ces pudeurs : « Ne nous racontons pas d’histoires, déclare-t-il en 1936. Politiquement, c’est nous les agresseurs et ils se défendent… C’est leur pays parce qu’ils y habitent alors que nous voulons venir ici et coloniser. »",0,0,FRANCE24,France
@djamilabourai3083,C'est rien comparé au milliers de civiles qu'ils tuent chaque jour et depuis plus de 60 ans avec la colonisation il en faut plus allez les combattants de Palestine faites monter le chiffre vous pouvez mieux faire de tout coeur avec la Palestine ni oubli ni pardon vengeance il faut mettre hors d'état de nuire l'envahisseur et lui donner une bonne leçon !,0,0,FRANCE24,France
@fleurdepommier1672,ISRAEL T.ER.R.O.R.I.S.T.E,0,0,FRANCE24,France
@ryan75013,C'est comme la contre-attaque ukrainienne contre la Russie tous les médias et pseudo experts militaires de plateaux nous ont menti les yeux dans les yeux à la Cahuzac.,0,0,FRANCE24,France
@abderahmanekebbab2414,Faux c est baucoup plus,0,0,FRANCE24,France
@salvatorebasone1352,Temps mieux,0,0,FRANCE24,France
@superquenelle194,Il faut que Tsahal perde 1000 soldats criminels de guerres pour chaque mètre dans Gaza,0,0,FRANCE24,France
@jeanmarievianneysindayigay7716,18mil morts ds un mois,0,0,FRANCE24,France
@cacao767,Y'a des infos qui redonnent le smile !,2,0,FRANCE24,France
@souly56,Maintenant Israël respecte la palestine et le khamass et le hizbullah❤❤,0,0,FRANCE24,France
@KenzaMont,Soutien aux palestiniens,1,0,FRANCE24,France
@Leguirri13,,0,0,FRANCE24,France
@malinpc,"a armes égale ils mettent les pampers...
c'est plus facile de sniper des civils.",0,0,FRANCE24,France
@sylvielafortune7066,"❤❤ Toutes ces nouvelles font mal mais la vérité est que si Israël se laisse faire, cest lui qui disparaîtrait. Ces gens ne veulent pas des juifs . Dans ces conditions, c'est le plus fort qui écrase le plus faible et tout est entre les mains de l'Éternel ",0,0,FRANCE24,France
@Takezo-726,"Que des soldats meurent, ça fait partie de la guerre, que les populations civiles soient pilonnées sans sens des proportions en revanche pas du tout !",0,0,FRANCE24,France
@sadokabbaki8625,Non c'est rigolo votre reportage...le nombre des tués dans les rangs des soldats lâches de l'occupant c'est au moins 2000morts...,0,0,FRANCE24,France
@olivierthomas-tn3jr,"Bombarder par avion une prison à ciel ouvert! je n'ai pas souvenir d'un tel fait dans l'histoire humaine! 
ONU 242",0,0,FRANCE24,France
@TiagoPereira-rp6jh,,0,0,FRANCE24,France
@housamphon3386,"ILs ne pourront jamais venir a' bout des combattants du Hamas...iL faut negocier pour ne pas dire "" capituler"", pr preserver la vie de ses soldats de Tsahal...Dans un combat , il ya tjrs 1 vainqueur et 1 vaincu , qui sera TSAHAL CETTE FOIS..",0,0,FRANCE24,France
@jorispascalito8480,"Le juif ne sait pas combattre, il s’en prend aux enfants aux vieillards et au femmes de tous âges",0,0,FRANCE24,France
@yahyabestwishes8118,Vous allez perdre cette guerre malgre vos capacites militaires enormes.vous avez massacres plus 18 milles enfants veillards et femmes avec vos bombes sur les maisons.vos crimes seront pas impunis.vous avez no seulement vole la terre d'un peuple vous les avez chassé de leur maison et vous les massacres depuis 1948 ce même peuple.allah rendra la justice car dieu est juste.,0,0,FRANCE24,France
@mehdimeghfour1604,Pompers pour Israël ,0,0,FRANCE24,France
@oussamabthe9727,Courage les palestiniene surtt khams,0,0,FRANCE24,France
@redacmr7203,4000 morts idf,0,0,FRANCE24,France
@lekeumonique9486,Soutien total à Israël,2,1,FRANCE24,France
@martinezjeff3259,"Les Israéliens vont connaître très prochainement la colère de dieu!
J'en suis convaincu.",2,1,FRANCE24,France
@user-xp9qs4hp1t,5000 solda la vérités Israëlien américain français britannique italiens canadien Australienne et plus les autres chiens... Tous contre Hamess vive les restantes de hamess... Hamess il a gagné la guerre ❤,0,0,FRANCE24,France
@samisekoum,"Et combien de CIVILS femmes enfants et vieillards palestiniens ont-ils massacrés avant d'être tués, on voudrait bien savoir ! ■MESSIEURS DAMES DÉMOCRATES À LA FRANÇAISE ■",0,0,FRANCE24,France
@Bob-cl2jy,"Quelle lâcheté! Des avions de guerres et des chars d'assauts contre des populations civil??? c'est quoi ce pays? en 2023 ! ils ne pourront pas s'en sortir indemne, les exemples de l'Afghanistan ont montrés que les lâches ne peuvent gagner contre les braves!!!",0,0,FRANCE24,France
@tangwaye,Il est temps de boycotter économiquement israel,0,1,FRANCE24,France
@fadelafadela9318,Israël c'est le fruit de l'holocauste et il reproduit l'holocauste à Gaza.,0,1,FRANCE24,France
@joakim883,Hahaha images fournies par l'armée sionistes du cinéma car la réalité est toute autre ,0,0,FRANCE24,France
@juanbello3974,115 c'est tout !!!!,1,0,FRANCE24,France
@CJ-wh2jg,Quand elle parle des morts palestiniens elle dit selon le hamas quand il s agit des morts soldats de l’armée d occupation elle ne dit pas selon l’armée d occupation …,2,0,FRANCE24,France
@thynig7375,"Le bilan palestinien des attaques israéliennes en cours sur la bande de Gaza s'est élevé à 18 787 depuis le 7 octobre, a annoncé jeudi le ministère de la Santé.

Le porte-parole du ministère, Ashraf al-Qudra, a déclaré qu'au moins 50 897 autres personnes avaient été blessées lors de l'offensive israélienne.

""Au moins 179 personnes ont été tuées et 303 autres blessées au cours des dernières heures"", a-t-il ajouté lors d'une conférence de presse, notant qu'un grand nombre de victimes restent toujours sous les décombres et sur les routes».",0,0,FRANCE24,France
@rogercouture4372,"115, une farce.",0,0,FRANCE24,France
@user-wb3sf8vg9c,"à l'heure actuelle y a t-il vraiment dans les conditions de vie, cet enfermement de toute une population depuis tant d'années sans compter la mortalité de la population civile  ; entre GAZA et un camp de concentration ?? !  appelons un chat un chat ce serait plus honnete",4,0,FRANCE24,France
@sami9105,"C'est une armée de carton.  Toujours aidée par les américains pour gagner.  Seuls ,ils ne peuvent rien",1,0,FRANCE24,France
@sami9105,Une armée d'occupation est condamnée à perdre,4,1,FRANCE24,France
@sami9105,Cette armée me rappelle étrangement les orkes de seigneur des anneaux,1,0,FRANCE24,France
@trevz-tg4sl,Force a vous,1,0,FRANCE24,France
@zorey-mt7nu,"Si israel n en voulait qu au hamas ,ils prendraient soin des civils palestiniens !",0,0,FRANCE24,France
@DanKruper-pi9bb,"Pour bombarder des enfants dans des f-16 ils sont bons, et pour du face à face sur terre ils se font soulever  voilà la « meilleure » armée du proche orient mdr. 

Soutien total à la résistance palestinienne ✌",0,0,FRANCE24,France
@hfaouzi4332,"Petits anges partis trop tôt. Ils tuent des enfants palestiniens au paradis, maintenant. 
",0,0,FRANCE24,France
@nono16100,L' islam doit s'attendre à beaucoup de défaite alors.,0,0,FRANCE24,France
@JeanMohamed-wb4tr,10000 terroristes  arabes mort et leur enfants du diable et ça parle de génocide de d’holocauste  bientôt il vont nous dire que c’est un apocalypse.,0,0,FRANCE24,France
@JeanMohamed-wb4tr,Non moi c’est la bouffe halal fegueialsse que je boycotte et tout les commerce tenus par des arabes,0,0,FRANCE24,France
@Amourfou55,Tant mieux sois convaincu laisse nous voir le film… tu risques d’être déçu,0,0,FRANCE24,France
@mohamedbenbattouchelevioleur,On en attendais pas moins des descendants d'Adolf dans ton genre. Qui se ressemble s'assemble.,1,0,FRANCE24,France
@benjaminlpt9953,V,0,0,FRANCE24,France
@coolblossom1052,Croyez vous le chiffre donner par Israël ?,1,0,FRANCE24,France
@hmzgha6243,Tsahl ou sont les tunnels?,1,0,FRANCE24,France
@lb-mt6db,Plus de 18000 palestiniens tues 70% femmes et enfants,0,0,FRANCE24,France
@elharrachilibre8481,"Les soldats de Tsahal ont crû que le combat au sol c'était play station ...
C'est pas avec les danseuses de Tik tok que tu peux gagner une guerre. En face il y a les vrais hommes...",8,1,FRANCE24,France
@mohamedloulou6197,"Dieu le tout-puissant est le seul et unique juge. Insha Allah il répondra. 
Que le tout-puissant vient en aide au peuple Palestinien. On a confiance à lui. Il est le seul et unique sauveur du peuple Palestinien. Ya Allah ya Allah ya Allah ",8,1,FRANCE24,France
@fariddehmej8387,Vite la paix..,1,0,FRANCE24,France
@M-L84,"Les médias occidentaux relaient simplement les chiffres du gvt israélien mais de nombreux médias ailleurs dans le monde parlent d'un bilan beaucoup plus lourd en pertes humaines pour l'armée israélienne.
A titre d'exemple,il n'a jamais été rapporté le bilan de l'embuscade menée par le Hamas et qui a conduit a la destruction de 3 véhicules de transport de troupes israéliennes causant ce jour-là la mort de 36 soldats israéliens en une seule attaque.Faits avérés et confirmés en Israël mais que l'on doit au maximum caché.Sans doute des mensonges des deux côtés ,cela fait partie de la propagande qui fait intégralement parti du ""jeu"" de la guerre.",0,0,FRANCE24,France
@hassanbbj730,Ils mentent sur tout donc leur chiffres des pertes sont faux,2,0,FRANCE24,France
@stephane1442,115 militaire qui ont donné leur vie pour combattre des terroristes islamiste.,0,1,FRANCE24,France
@baroudibessis3466,115 soldats  morts ?  c'est faux   c'est plus que ça  c'est  sur  .   soutien total  à la  résistance  palestinienne . palestine libre,3,0,FRANCE24,France
@user-od3zo8ye3q,Comment ils ont été tués avec les pierres et les cailloux parce que lew Palestiniens n'ont que ce moyen pour se défendre alors que isreal les terroristes ont toutes les armes développées et sophistiquées. Honte,1,0,FRANCE24,France
@olwal1413,Covid-19 tous vaccinés Hamas tous éliminés?,0,0,FRANCE24,France
@djamelaliouat1564,,0,0,FRANCE24,France
@djamelaliouat1564,Une centaine c'est sûr ?,0,0,FRANCE24,France
@5zoher,100 jamais,0,0,FRANCE24,France
@Rflpurplescity,Nostradamus la prédit la 3 ieme guerre mondiale viendra du côté d’orient jusqu’à l’Europe.,0,0,FRANCE24,France
@tarjaduction6583,Quelle bonne nouvelle ,4,0,FRANCE24,France
@guyness5064,3 milliards de musulmans qui ne réagissent pas pour leurs frères ?... bizarre.... bizarre ! ,2,0,FRANCE24,France
@kamelkamel1659,LA PALESTINE VIVRAS RESTERAS,0,0,FRANCE24,France
@shyryu290,115 terroristes qui ont combattu pour la colonisation,1,0,FRANCE24,France
@sabrinalitalienne7369,"L histoire n oubliera JAMAIS ce que fait la france les usa et angleterre contre ce peuple de palestine
Macron a était le premier a encourage cette guerre !!",0,0,FRANCE24,France
@djamilabourai3083,Bravo bien dit armée de fiotes qui passe sont temps à se dandiner sur tik tok  pour célébrer le massacres des Palestinien si on pouvait on serait nombreux à aller défendre les Palestiniens et leur donner une bonne correction à ces minables !,0,0,FRANCE24,France
@amadoutall4318,Honte à Israel et à tous ceux qui le soutiennent,2,0,FRANCE24,France
@user-cw4zt4xq3x,En espérant voir encore plus de perte coté armé la plus lache au monde !!!,20,1,FRANCE24,France
@aimeyvan,France 24 cette chaîne parle du nombre de soldats israéliens tombés au front mais ne parle pas du nombre des terroristes du hamas tués comme s'il n'y avait pas de morts des deux camps,2,0,FRANCE24,France
@boulakhraskhennouf3582,Ces chiffres sont faux ils y en a plus ..,3,0,FRANCE24,France
@gerardluneville3653,"soutien complet à l'armée juive , qui n'hésite pas à ce tirer dessus pour augmenter ses pertes et montrer la valeur de ses combatants à croire , qu'il y a une cinquiéme colonne",0,0,FRANCE24,France
@jeidco,bah logique c'est eu qui attaque leur territoire donc les palestinien on l'avantage du terrain,1,0,FRANCE24,France
@selenagrouselle5959,Soutiens à l'armée israélienne ❤❤❤❤❤❤❤❤❤❤,4,0,FRANCE24,France
@user-vz8iw5ze7x,"Une vingtaine de soldat israélien meurt tous les jours, le nombre de mort est censuré dans les médias. Israël ne gagnera pas ce conflit à moins d'accepter de tout détruire et perdre des milliers de ses soldats.",0,0,FRANCE24,France
@jeromepetitpoi5495,"Le bilan est lourd pour l'armée d'Israel mais c'est le prix à payer pour demeurer l'élite de l'humanité, la source qui inspire le monde entier. Car les Juifs démontrent en positif ce que les Musulmans font en négatif. En effet, toute cette belle jeunesse n'hésite pas une seconde à mettre à sa vie en première ligne pour défendre leur famille quand, côté Musulman, on assiste à l'exacte contraire. Les soldats du Hamas se protègent derrière leurs familles, leurs femmes, leurs enfants, leurs bébés pour mener leur guerre contre les Juifs. C'est à se demander comment ils font pour se regarder dans un miroir, mais là comme ailleurs, personne ne voudrait se mettre à leur place. Disons qu'ils ont une culture très ... différente.",0,0,FRANCE24,France
@antiotan3714,On espère que ça continue ! Résistance !!!,30,1,FRANCE24,France
@khiroubounar7845,Des mortels comme tout le monde et en plus peureux et ne s'en prennent qu'aux civils désarmés de préférence des enfants.,57,5,FRANCE24,France
@gabrielengala8916,Ils doivent résister par tout moyen contre l'occupant !!!,0,0,FRANCE24,France
@zouzouzouzette3949,Il vaut mieux parler pour deux  etats au lieu de s'entretuer.,1,0,FRANCE24,France
@hafidabida1592,Donnez les armes lourdes les chars les avions les bombes phosphores blancs nucléaires chimiques pour les soldats palestiniens musulmans. Vous allez voir la réponse des hommes courageux moudjahidine pour les soldats israéliens,1,0,FRANCE24,France
@veroniquepetetin8819,Cessez le feu !!!,1,0,FRANCE24,France
@HALLIB22,"Ces images sont la risée des internautes ,pour le nbre des sionistes morts à Gaza il s'éléve à 3845 et l'armée sioniste ment tous les jours si Hamas avaient une couverture aerienne il aurait conquis israel et chassé les sionistes non pas les juifs",1,1,FRANCE24,France
@yassinnegrichi2216,Iles tires sur les mures ....,2,0,FRANCE24,France
@mauricettescheyvaerts2349,La haine des palestiniens  est évidente,0,1,FRANCE24,France
@hujambokorodani3448,Faites la paix,0,2,FRANCE24,France
@kanekikaneki908,Quand gaza sera détruit ils vont construire une nouvelle ville,0,0,FRANCE24,France
@hujambokorodani3448, @Gab-mw3qu  tu as raison,0,0,FRANCE24,France
@Gab-mw3qu,Pour la paix il faut être deux et il est évident qu’Israël ne la souhaite pas vu son comportement depuis le vol des terres palestiniennes.,0,0,FRANCE24,France
@mohamedbenbattouchelevioleur,N'importe qui a le droit d'avoir la haine contre son oppresseur surtout des sauvages comme ces sionistes.,0,0,FRANCE24,France
@Gab-mw3qu,Israël n’attaque que les gens désarmés…. C’est à vomir,0,0,FRANCE24,France
@adamamevor9492,jusque là c'est le Hamas qui se cache dans ses tunnels en laissant les enfants au front donc entre Tsahal et le Hamas c'est qui est le peureux?,0,0,FRANCE24,France
@noumim, @khiroubounar7845  ,0,0,FRANCE24,France
@khiroubounar7845," @noumim 
Déjà qu'ils puent de nature.",0,0,FRANCE24,France
@noumim,"Il existe une ligne de production chez Pampers spéciale ""pour soldats de Tsahal "".... pour éviter que ça pue à l'intérieur des chars....",3,0,FRANCE24,France
@bstephane8725,"les seuls peureux sont les laches terroristes du hamas que tu soutiens, des rats qui combattent depuis leurs trous.",0,0,FRANCE24,France
@user-gi2wk3go2g,Pour que ça continue faudrait se poser les bonnes questions À part le Yémen personne bouge,0,0,FRANCE24,France
@nono16100,Tu parles du Hamas ? oui j'espère qu'ils vont tous crever comme des rats.,0,0,FRANCE24,France
@DeZert_Warriors,Magnifique journée vraiment ❤❤❤,52,0,FRANCE24,France
@fode1114,Merci là bas,0,0,FRANCE24,France
@bekrarkaty1850,"Dslé mais on ne peut pas croire l'armée israélienne ...ni.sur les chiffres, ni sur leurs actions quand.on.voit de quoi ils sont capables",2,0,FRANCE24,France
@hibohassanfadoul6959,,0,0,FRANCE24,France
@anissamir-hh4zr,lq dieu toujours avec israel,0,0,FRANCE24,France
@bruce83301,J aimerai bien voir le jour lorsque les usa lève sa main des israéliens hhhhhhh ça va être une vraie chasse au canard hhhhhh,1,0,FRANCE24,France
@tuncayaksu1464,L'armée et pas forte il savent juste bombardé des enfan des femme er des vieux il son faible,1,0,FRANCE24,France
@printempsm2599,"L'indépendance ne s'offre pas ,elle s'arrache.  Rentrer chez vous, mais c'est où déjà ?",0,2,FRANCE24,France
@user-kd7uw1ew3t,❤,1,0,FRANCE24,France
@bradocknorris6458,"Vive Israël tenait bon, le hamas est à bout de souffle. ❤",2,1,FRANCE24,France
@kiruazorudikku6629,Il combate qui les civile ?pffff jai mal a mon coeur,2,0,FRANCE24,France
@yonoghlou9929,Si il annonce ce chiffre c’est qu’il y’a plus !! Ils mentent comme ils respirent !! Massacres et le monde regarde,0,0,FRANCE24,France
@marou06,Ils sont perdus les pauvres,0,2,FRANCE24,France
@zounedinengouchomo8871,"Si on fait le ratio de 1 pour 3 , Israël aurait perdu plus de 300 soldats. Et donc environs un millier hors de combat.",1,0,FRANCE24,France
@user-wr2sx6pr3j,❤❤❤❤❤❤❤❤❤❤❤❤,3,0,FRANCE24,France
@user-tsxkesg4zts,"les chaînes d infos étrangers, montrent les combats et la capacité du Hamas a infligé des pertes a l armée Israélienne.",8,0,FRANCE24,France
@elmoustaghfirchahid1659,Similitude avec : War in the Gutter de Running Wild ,0,0,FRANCE24,France
@loidforger8854,"Si le hamas sont des héros alors les croisades,  Brandon Tarand et Ratko Mladik étaient des héros aussi. 

Cordialement.",0,0,FRANCE24,France
@federsantiago,"Gaza, le nouveau VIETNAM ",2,2,FRANCE24,France
@juansebastianobamancogo2573,Apres plus de deux mois le Hamas  tient encore. C'est incroyable!,20,3,FRANCE24,France
@avi4590,"israel aurait pu raser gaza en 15 minutes. le hamas se cache et vole la nourriture du peuple de gaza. il laisse le peuple sans ressource ni protection, celui qui pense que le hamas cherche le bien du peuple se trompe !!!!!",0,0,FRANCE24,France
@davidgauthier2721,Les américains et les israeliens n'aprennent pas de leurs erreurs ‍♂️,0,0,FRANCE24,France
@user-sm4lb7hr5c,"Malgré le soutient inconditionel des Américains aux Isréliens, mais ça n'aura qu'un temps, ils ont toujours perdu les guerres où il se sont engagés, de l'Afganistant tout récement ils sont rentré une main devant une main derrière",0,0,FRANCE24,France
@federsantiago," @user-sm4lb7hr5c   pas sûr ; Les Américains non pas perdue en Vietnam, ils c'est seulement retiré de la guerre , entre Vietnamien du Nord et Vietnamien du Sud. Après la guerre du Vietnam , elas !",0,0,FRANCE24,France
@user-sm4lb7hr5c,"Même avec les Américains avec eux ils vont perdre. Come en Afganistant une main devant, une main derrière !!!",0,0,FRANCE24,France
@marou06," @Amourfou55  Le monde saura que des hommes libres se sont battus contre un tyran, une poignée d'hommes contre des milliers",1,0,FRANCE24,France
@Amourfou55, attend la fin du film … tu risques d’être déçu le feu sera pas sur ceux que tu dis perdu …,0,0,FRANCE24,France
@Gab-mw3qu,"C’est votre conjugaison qui est à bout de souffle, et tsahal le sera bientôt. Le monde est avec les palestiniens… et Biden est exaspéré par les dérives de tsahal et ses bombardements aveugles qui ne touchent que les civils.",0,0,FRANCE24,France
