author,comment,voteCount,replyCount,channel,country
@fideleuwizeye2257,"Bien sûr, que l'autre Maman peut, elle aussi, enfanter son fils...",0,0,FRANCE24,France
@whiteness7445,.. bon et combien de morts innocents dans l'autre camp??,0,0,FRANCE24,France
@hocinebenmoussa2927,Tiens donc Tsahal vous donne donc le chiffre de ses pertes....?,0,0,FRANCE24,France
@mokranimokrani5762,La résistance  vaincra,0,0,FRANCE24,France
@bgagsjsgsj3144,Ya plus...,0,0,FRANCE24,France
@HumeurPalestiniene933,Beaucoup plus de mort du côté de tsahal,0,0,FRANCE24,France
@jamelhayani2859,Soldat ou bourreau ? Propagande,0,0,FRANCE24,France
@SylvaindeParis359,Il y a une différence entre bombarder comme un lâche du ciel et combattre au sol,0,0,FRANCE24,France
@noldi-fg7bo,"Que 115? Et bientôt 20’000 palestos dont certainement 80% de vrais civils, yc femmes et enfants. Trouvez l’erreur!",0,0,FRANCE24,France
@sarahchabartier7508,Menteur,0,0,FRANCE24,France
@aminearafati2739,Biden n'a pas à demander de changement de gouvernement en ISRAEL mais de sanctionner ce gouvernment dans sa totalité,0,0,FRANCE24,France
@aminearafati2739,Pauvres civils sraéliens logés dans des hotels alors que le peuple de GAZA a un sort meilleur dans les ruines laisséer les ISRAELEINS les USA et l'EUROPE Occidentale hors ESPAGNE et BELGIQUE,0,0,FRANCE24,France
@chabertmoi4530,Mensonge il ya plus de 150 soldats depuis l arrêts de la trêve,0,0,FRANCE24,France
@roditisclaude5272,Et alors ??? Ils avaient qu'a faire un autre métier !!!,0,0,FRANCE24,France
@dramorsalah7829,Il faut multiplier les chiffres par dix,0,0,FRANCE24,France
@ahmadtahar9680,Ça ne fait que comencer.et les civiles palestiniens vous les avez compter?,0,0,FRANCE24,France
@kamelferrat9942,D'après les services de l'oms c'est qlqs 3000 ...,1,0,FRANCE24,France
@grauxmichele9493,C est le travail d un militaire d exposer sa vie mais les bébés et les enfants qu ils ont tue ???,0,0,FRANCE24,France
@user-rl9ig8fw9g,"Faut pas donner du crédit aux chiffres de ce parapluie percé nommé tsahal. Il y a lieu de multiplier ce chiffre par 20 ou 30, ils cachent les données réelles pour ne pas démoraliser leur troupes qui ne sortiront pas indemnes de Gaza.",0,0,FRANCE24,France
@negam4009,Vous êtes au chaud les journalistes fr. Par contre les autres journalistes de djazeera et arabiya souffrent. Un journaliste mort aujourd'hui et les autres blessés ca vous intéresse pas ca de le dénoncer.,0,0,FRANCE24,France
@MohamedMohamed-yi6iw,Vous oubllier le chifre 0 donc 1150,0,0,FRANCE24,France
@JosephBinYahwe,Vive la France du Hamas! N'importe quoi !,0,0,FRANCE24,France
@user-mu8mn9xp5c,Le but d'Israël est de chasser les palestiniens de leur territoire en les terrorisant et d'occuper ce territoire.,0,0,FRANCE24,France
@colettenora9769,Joe Biden est autant responsable que Netanyahu. On prend les français pour des ignares .,0,0,FRANCE24,France
@hourianess3905,L'armée de Hamas Reste le plus fort dans l'Orient et le monde arabe,1,0,FRANCE24,France
@nadjibemilano1871,,0,0,FRANCE24,France
@archimodulaire6984,Des milliers de soldats morts dites la vérité ,0,0,FRANCE24,France
@chakapitchou4458,"Le chiffre des morts sionists dépasse votre imagination, même leur journaliste a été attaqué par la sécurité parce qu'il a parlé de 1000+",0,0,FRANCE24,France
@skanderkacem4542,Des faux chiffres rapportés par cette chaîne française alors que même le journal hebreu Haaretz annonce plus de 5000 soldats israé.liens tués depuis l'offensive terrestre.,0,0,FRANCE24,France
@skanderkacem4542,"Pourquoi ne vous montrez pas les images des enfants palestiniens tués par l'armée d'isra.el ?
Les gens ne compte plus sur ces chaînes de propagande on voit la réalité sur les réseaux sociaux et sur i internet.",0,0,FRANCE24,France
@user-xf3im9vh2s,Pensez  a ceux qui son abrité dans des hôtels .de l'autre coté ya tout un peuple  dehors sans domicile un monde vraiment sans pitié,0,0,FRANCE24,France
@TESLATESLA-qc4sh,Serieux 115 ,1,0,FRANCE24,France
@kabuki6372,Un soldat israelien qui a participé à cette guerre a dit ds une vidéo qu'il y a plus de 3000 soldats de Tsahal tués et 11000 blessés.,1,0,FRANCE24,France
@redacmr7203,"Mensoge,plus de 4000 morts du côté Israéliens",0,0,FRANCE24,France
@abdelazizougni2660,Ce nombre n'est qu'un diviseur du vrai nombre qui cinq fois plus,0,0,FRANCE24,France
@aichadjama3711,Bravo le hanas ils veulent liberer le pays   Free Palestinians peoples Insha Allah.,0,0,FRANCE24,France
@frexelsio6786,"Tout mon soutien à la Palestine. De plus en plus d'Européens sont à vos côtés, ne lâchez rien !",11,0,FRANCE24,France
@frexelsio6786,Sécuriser le périmètre en buttant des dizaines de milliers de civils. Les journalistes sont culottés ! Dieu soit loué...,0,0,FRANCE24,France
@benamarserat3293,Je suis sûre qu'il manque un zéro à votre chiffre 125,0,0,FRANCE24,France
@nassmlah92,"Les médias mainstream ont perdu toute crédibilité, vous nous avez démontré qu'il n'y a pas de média libre et que vous êtes dirigés et téléguidés par ceux qui vous paient",0,0,FRANCE24,France
@anildoolah3442,30 000 plus exactement.,0,0,FRANCE24,France
@anildoolah3442,"Je suis vraiment emerveiller par la resistance Palestinienne, la victoire est tout pret, gloire a la resistance et sus a l'oçcupation.",1,0,FRANCE24,France
@noua3258,Résistance ❤patience ❤ conduits a la victoire  ❤❤frère Palestine ❤,6,0,FRANCE24,France
@gggkkkk3134,"Comme il disait elmalah
J'adore",0,0,FRANCE24,France
@beletteprod,De très bonnes nouvelles !,0,0,FRANCE24,France
@ebrownman,"L'armée la plus la plus lâche du monde, habituée a combattre les femmes et les enfants, est mise a mal par les hommes d'un peuple sans arme.",0,0,FRANCE24,France
@nabilachaib8648,"Arrêtez avec vos chiffres 
Ce sont des soldats ils meurent parfois au combat
N oubliez pas les24 mille civils palestiniens 
Eux ne sont pas armés et ils sont morts",0,0,FRANCE24,France
@lilaramos7006,Une pensée pour samer aboudaqqa un journaliste mort sous les bombes dans une école à GAZA aujourd’hui.,0,0,FRANCE24,France
@al_worshiper6086,Que Dieu lui vienne en aide à la Palestine contre la coalition israélo-amricano-européenne!,0,0,FRANCE24,France
@aminearafati2739,Pouquoi tant d'émotion pour la mort de terroristes isréliens,0,0,FRANCE24,France
@hajjimohammed225,Fausse infos il faut multiplier pa 20 au moins heureusement il ya d autre pays qui informent,0,0,FRANCE24,France
@kalil2864,Vivement la paix,0,0,FRANCE24,France
@synooptic5475,"115 bien sûr, on vous crois. C'est vraiment dommage que les madia Français sont du côté d'Israël.",0,0,FRANCE24,France
@jean-mariegarcia1477,Contre combien de Palestiniens... Sur leur propre sol ?,0,0,FRANCE24,France
@naimasobti7483,Toutes nos félicitations à les resistants palestinien c'est un bon travail.comme ça vous ne rondrez plus fièrs de vous,3,0,FRANCE24,France
@SamirBensaoula-bi7pu,C faux t trop loin il ya plus que 5000 soldats mort !!!!! Voilà la réalité,0,0,FRANCE24,France
@stivmestika7712,C'est 15 fois plus Oui,0,0,FRANCE24,France
@jeanpierresavir7238,C.EST PAS ASSEZ !!  POUR LE NOMBRE DE PALESTINIENS TUES...IL MANQUE ENCORE 5000  POUR ETABLIR UN ...PETIT EQUILIBRE,0,0,FRANCE24,France
@stivmestika7712,Liberté pour toute la Palestine sans exception,0,0,FRANCE24,France
@fabab6739,"Jamais,on parle de 3000 soldats tués...officiel..faut suivre les hôpitaux israéliens de ce qu'ils ont déclaré...",0,0,FRANCE24,France
@Saou53,C'est beaucoup plus que ça le nombre de soldats au total. Peut on parler d'incident dans une guerre ? La desinfo en continu.,0,0,FRANCE24,France
@NOBODY-3.0,Ça nous fera les pieds...,0,0,FRANCE24,France
@user-ym9zt1jj1g,"The resistance targets military vehicles, while Zionism targets: the people, schools, hospitals, homes, and citizens. Where is the logic, ethics and international laws?that is clear humanity is compatible with this civilized morality, which calls for peace in accordance with the teachings of Islam.",0,0,FRANCE24,France
@synooptic5475,Moi je dis bravo aux pampers boys,0,0,FRANCE24,France
@thierrysiewe8572,"je dirai au palestiniens de tout  bord vivant à gaza ""arrêtez de vous diriger vers les camps de concentration car des bombes y tomberont vous savez que la mort est le chemin le plus sûr et certains dans cette prison alors portez les armes et mourrez en martyr que de mourir en lâche sous des tantes pour réfugiés avec des larmes aux yeux, aucune communauté internationale soit disant ne viendra vous sauver",0,0,FRANCE24,France
@taboudouchtmohamed6408,Beaucoup plus,1,0,FRANCE24,France
@abbasman-ob1ro,C'est tres peu,0,0,FRANCE24,France
@zouzouzouzette3949,Parler des enfants palestiniens qui sont des milliers morts.,0,0,FRANCE24,France
@synooptic5475,"Ne croyez pas que le hamas ne sont pas capable de tué 6000 (ou plus) soldats au sol, par contre tuer des civils par avion ou hélicoptère c'est très facile.",0,0,FRANCE24,France
@zeinsinger8264,Le nombre de soldats izraéliens morts pdt les 72 heures est une 30 et 17 chars et blindés,0,0,FRANCE24,France
@kamelkamel9261,"LA VALISE OU LE CERCUEIL :
C'est l'unique choix qui reste aux Colons israéliens en Palestine occupée et aux Colons marocains au Sahara Occidental occupé. 
Point barre.",1,0,FRANCE24,France
@damientempeau5773,Le même reportage en 45 avec la mort de colonels allemands l histoire se répète Gaza sera stalingrad pour les massacreurs d enfants palestiniens,1,0,FRANCE24,France
@hichambenaouda,Y a eu beaucoup de mort seulement l armee ne veut pas donner le nombre réel pour ne pas sapper le mora des soldats,2,0,FRANCE24,France
@talhayaacoub6368,La désinformation et la propagande.,0,0,FRANCE24,France
@africaunite99,", je soupçonne qu ils y en aient bien  plus ,quand un israeliens qui parle c est  bouche qui ment",1,1,FRANCE24,France
@comptegoogle7436,tezzz c'est beaucoup beaucoup plus que ça.,0,0,FRANCE24,France
@malinpc,la plupart d'entre eux meurt de tires amie ,0,0,FRANCE24,France
@abelange9610,Bientôt plus d'armée israélienne,0,0,FRANCE24,France
@saidsaid5235,Le mombre X 10. .,0,0,FRANCE24,France
@mohbenbekeda,"Je crois, madame que vous oubliez 5 autres 1000, sinon plus, une calculatrice vous serait d'un grand secours.",0,0,FRANCE24,France
@sueellenelasali7278,No C presque 4000 soldats israelien mort depuis le debut de cette guere,1,0,FRANCE24,France
@hocinmoumen5632,QUE DIEU PROTÈGE LA PALESTINE ET SON PEUPLE INCHALLAH AMINE.,29,0,FRANCE24,France
@housamphon3386,Multiplier par 1o ou 20 de 115 morts et vs aurez le chiffres exact soit entre 1100 et 2200 morts...plus credible ( estimations du Hamas))...,1,0,FRANCE24,France
@ykhlefmokhtar7971,Vous avez oublié d'annoncer le nombre d'enfants morts dons cette guerre non ??????,0,0,FRANCE24,France
@voax7962,Ils sont bien plus nombreux,0,0,FRANCE24,France
@ispr6840,Israel c'est le seul pays au monde avec une superficie et des frontières  qui grandit chaque jour au détriment des terres des palestenniens  en massacrant des femmes et enfants devant le monde entier et avec le soutien inconditionnel des usa et pouvoirs occidentaux..tout cela ne produira que l'effet inverse et les palestenniens finiront par vaicre toutes les injustices du monde civilisé et développé.,1,0,FRANCE24,France
@mohamedabdelmalek5640,"Un soldat israélien affirme que plus de 3000 soldats sont morts et plus de 11000 blessés sans compter les milliers qui consultent un psychiatre ; Haaretz le journal israélien a fait un tour dans les hopitaux pour estimer approximativement le nombre de blessés et a confirmé ces plus de 10000 blessés et il y'a une vidéo où un salarié d'entreprise de pompes funèbres qui affirme qu'ils enterre un soldat par heure quand l'armée était au nord de gaza mais depuis la fin de trêve et l'entrée dans khan younes et al cheja3iya, le nombre s'est multiplié selon les vidéos des obus et chars visés par les résistants palestiniens diffusées sur plus qu'une chaîne d'info. Les tonnes de bombes et les milliers d'obus offerts par les usa qui voulait faire de gaza une base militaire pour voler son gaz et construire le canal ben gourion et le chemin économique qui va de l'inde jusqu'à l'europe et au-delà tuent que des civils désarmés et le rêve du grand israel du nil à l'euphrate tourne au cauchemar.",0,0,FRANCE24,France
@hadjtaharnechniche7187,Jamais Israël ne sera en sécurité TANT LA COLONIQATIIN DURERA ET PRENEZ LE POUR DIT QUELQUES  SOIT LA FORCE UTILISÉE ISRAËL PERDERA LA GUERRE,0,0,FRANCE24,France
@tarzantarzan6025,Le monde est devenu fou,0,0,FRANCE24,France
@zibovichzlatco1196,Ils ya des milliers de soldats morts plutôt vous êtes des menteurs vous cachée la vérité,0,0,FRANCE24,France
@lotfibentaher6498,Selon nos médias français pro-israélien il y’aurait que 6 morts de tsahal depuis le début de l’offensive..,0,0,FRANCE24,France
@Joan-xb8uj,Les responsables des hôpitaux israéliens parlent des milliers des soldats morts et blessés !! ,0,0,FRANCE24,France
@saidbrahimi669,"115 soldats, c'est peu dire...",2,0,FRANCE24,France
@mohamedlabed6390,Arrêter de mentir le nombre est entre 3000 et 4000 morts,0,0,FRANCE24,France
@philippeguyni4184,Monsonge la semaine dernier il était 3500 mort selon harets,0,0,FRANCE24,France
@user-tq3ui9zp5i,Zéro pour le compte des soldats tués bien plus .,0,0,FRANCE24,France
@laichlaich6968,115 ? C'est du cinéma,0,0,FRANCE24,France
@bo18000,"DANS LA BANDE DE GAZA
Plus de 20000 palestiniens tués par l'armée israélienne dont presque la moitié sont des enfants des bébés et des prématurés 
Pas d'électricité pas d'eau pas de carburant 
Des hôpitaux , des écoles et des immeubles bombardés par l'armée israélienne.",0,0,FRANCE24,France
@abderrahmane2576,Mensonges Mensonges....,0,0,FRANCE24,France
@adama7651,Esque c'est pas 1500 soldat ? Car il ai impérative de dire la vérité au familles Israël,1,0,FRANCE24,France
@mehdiderouiche2584,Des menteurs depuis le debut de la guerre 115 soldats tuer ,2,0,FRANCE24,France
@DrElpaco,CE CHIFFRE VENANT DE MENTEURS ISRAËLIENS EST TOUT SIMPLEMENT FAUX ET SOUS-ESTIMÉ.,1,0,FRANCE24,France
@laurentcoustaud6439,C'est tout ?,0,0,FRANCE24,France
@noursoltan173,Que des bonnes nouvelles en attend encore plus,2,0,FRANCE24,France
@sidcherif,C comme si c'était des voleurs tués ds la cour de maison qu'ils voulaient...,0,0,FRANCE24,France
@sallyreurope3480,"Non madame, il y a 35 soldats israéliens tués hier.et 5000 blessés et morts jusqu a hier.et cela d après des journaux israéliens,et américains.",1,0,FRANCE24,France
@abelange9610,C'est une blague 115 soldats plutôt 11500 soldats tués,1,1,FRANCE24,France
@abelange9610,Tous les jours une dizaine de Morts côté israéliens faites le compte c'est bien sûr le minimum,0,0,FRANCE24,France
@varesivaresi4310,Hourra !,0,0,FRANCE24,France
@zitounimustapha8970,480 mort,0,0,FRANCE24,France
@nordsad5239,,0,0,FRANCE24,France
@trevz-tg4sl,C'est toi le fossoyeur ??????,0,0,FRANCE24,France
@philippefavier597,"Bonjour
J'ai l'impression que nos concitoyens font des amalgames douteux qui peuvent s'avérer désastreux pour eux dans l'avenir. N'oublions pas que nous sommes des gens avec des idées humanistes.",1,0,FRANCE24,France
@RobinAstoria,"shehhhhhhh !!!!!!!! Soutien INCONDITIONNEL à la RESISTANCE PALESTINIENNE!!! Je vais passer une excellente journée, merci!",11,0,FRANCE24,France
@robertdaivier153,115 ??? Waouh… c’est pas bcp par rapport aux milliers d’enfants qu’ils ont assassinés .,1,0,FRANCE24,France
@sylvainrobineau7020,C’est tout ?! ,2,0,FRANCE24,France
@azizmaouche4406,Viva palestine peuple meurtri par les blanc en parti !,0,0,FRANCE24,France
@unofiat1150,Ils faut bien compter les sangliers,0,0,FRANCE24,France
@danielestebler972,"C'est quoi 115 morts? Comparé à quoi? Aux 500'000 soldats ukrainiens morts ou estropiés? Aux morts russes, si vous voulez... Les marchands d'armes et de reconstruction se frottent les mains comme des vautours..",1,0,FRANCE24,France
@sergekayembemutambay5803,Guerre inutile,1,0,FRANCE24,France
@Brigade_RIVOTRIL,Ah. surement les experts dont nethanyahu n'avait plus besoin,0,0,FRANCE24,France
@Anna10874,Cessez le feu ! Vive la paix.,3,0,FRANCE24,France
@faouezelghoul,C'est plus de 4000 mort ,1,0,FRANCE24,France
@nourimene5368,"Israël minimise ses pertes ils sont biiiien au delà, regardez les infos autres que français",3,0,FRANCE24,France
@tharbalout,Force gloire et honneurs a la résistance palestinienne,51,0,FRANCE24,France
@dillalioulhadj7563,L'État d'Israël est un grand danger pour la Palestine le peuple palestinien je peux pas vivre en tranquillité tant que l'État israélien existe?,4,0,FRANCE24,France
@hassanbakus1819,On  ne donne que des informations qui nous arrange,1,0,FRANCE24,France
@user-tq7gp2vd4m,"Ils ment il n'y en as bcp plus çà, mais il cache a seulement au familles des soldats",0,0,FRANCE24,France
@mohammedjabri2660,"Mais l'armée ""Sionniste"" détruit les immeubles et massacre les, civils.",0,0,FRANCE24,France
@ethanhunt5961,J'espère que beaucoup tomberont,2,0,FRANCE24,France
@haidaramohamed9744,"Le choque est grand a cause de 9 morts en une journée ?
Combien de mort journamiers faites vous en Palestine!",0,0,FRANCE24,France
@samibari1858,Ils faut monter il y a beaucoup plus,0,0,FRANCE24,France
@nestorysavi7869,Parlez des innocents tuer en Gaza et non quatre armé israélien tué,1,0,FRANCE24,France
@sublimo4366,On a oublié un 0 pour avoir 1150 et bcp + même...,0,0,FRANCE24,France
@juanbello3974,FORZA PALESTINA !!!!,2,0,FRANCE24,France
@nikomouk5885,Il y a plus de 20000 morts palestiniens depuis le début du conflit et vous parlez de 115 morts lsraêliens...,3,0,FRANCE24,France
@serie-hako9232,Même en essayant de me forcer a pleurer pour c'est solfaible je ny arriverait pa .,2,0,FRANCE24,France
@user-dp2on4om6p,Bon travail,1,0,FRANCE24,France
@nadjibmez3025,Multiplier par 5 tout les chiffres déclarer par les sionistes ...,1,0,FRANCE24,France
@siroccoben8414,Quand ils aura un nombres de morts important ils vont y réfléchir,2,0,FRANCE24,France
@user-tz6jp7pq7y,"C,est tres peu",1,0,FRANCE24,France
@abdoulayebalde6227,Bismi lahi yabi yalla na palestine ame ndame incha allah,4,0,FRANCE24,France
@jollcheist1443,L orsqu ils donnent  un nombre il faut le multiplier par deux.,2,0,FRANCE24,France
@user-wb3sf8vg9c,"Bombardements massifs de la population civile, manque de nourriture, d'eau, de soins, mortalité phénoménale ?? GAZA n'est plus une prison à ciel ouvert mais un camp de concentration. Il suffit de regarder nos vieux reportages sur la déportation des juifs ...et cela fait peur de voir un tel phénomène devant tant de pays ""démocratiques"" dits impuissants !!",1,0,FRANCE24,France
@user-ip7wv7xy4l,Man,0,0,FRANCE24,France
@hassanwarso3764,Tjrs mensonge,1,0,FRANCE24,France
@gerrydaquino6182,"Les Américains veulent bien nous faire croire qu'ils ont une conscience,  ils parlent paix d'une coté mais derriere le rideau ils commettent les crimes les plus détestables. La liste est longue.",1,0,FRANCE24,France
@user-gq8ou8og6q,Les pertes des soldats  est dissimulé car le chiffre est 7000 blessés dont 2000 handicapés et +de 700 morts depuis le 7 octobre.Un soldat raconte l'enfer à Gaza et le Hamas très très fort avec bcp d'embuscades..,0,0,FRANCE24,France
@cctvsolution9716,Peace be both side,1,0,FRANCE24,France
@youssefchikh9323,115 morts c'est tout !!!,1,0,FRANCE24,France
@moukhhadj3975,"C’est peu,il faut que les morts soit égaux des d côtés pour arriver à une paix durable.",1,0,FRANCE24,France
@mosimba2665,Seulement 110 ?  C pas vrai,2,0,FRANCE24,France
@asri9171,5638 morts d apres les hôpitaux  juil a ce jour,1,0,FRANCE24,France
@abdelhamidgouacem8171,115 hhhhhh c'est exagéré ,1,0,FRANCE24,France
@pascalngabonziza2978,C'est bien .Ainsi .l'Israel va voir que personne n'est invulnérable .....,1,0,FRANCE24,France
@latifatamrioui4007,D après un journal israélien  5000 blessés  dont 2000 graves et 1500 tués,2,0,FRANCE24,France
@pascalngabonziza2978,"Les Usa n'ont qu'à convoquer une réunion pour un arrêt définitif de la guerre (pas une trêve humanitaire ) et pour une solution à 2 États stables ,La Palestine et l'Israel",1,0,FRANCE24,France
@cissepapi3441,Les américains sont clairement parti de cette guerre puisqu'il est établi que les américains fournissent des bombes quotidiennement aux israéliens.,2,0,FRANCE24,France
@athaliwabdallah361,Vous pouvez multiplier le nombre de soldats israéliens abattu par la résistance palestinienne par trois .,8,1,FRANCE24,France
@toufikbelakhdar2855,SI LES AMÉRICAINS VON ÉLIRE BIDEN CES QU'ILS SON AVEUGLE ET SOUR ET QUE LEURS AMÉRIQUE SERA PLUS MOCHE QUE JAMAIS,0,0,FRANCE24,France
@sport.m.,Quoi 115 .d'après un journaliste israélien le chiffre est 4 fois plus que le chiffre que vous avez donnez.,1,0,FRANCE24,France
@user-hl4dl9ve1e,Faux 20 soldats israéliens ont été tués.le total est de 1342 morts et 3786 blessés .,5,0,FRANCE24,France
@laetim3312,Qui croit encore ce que raconte Tsahal ou Israël? Ils disent tellement de mensonges...,2,0,FRANCE24,France
@scherhame9bouz167,Hurra,0,0,FRANCE24,France
@levelizi5431,115,0,0,FRANCE24,France
@daycechavez7642,"Comunque e normale che muoiono soldati di entrambi le parte sono in guerra, poi non dimenticare di dire che sono morti tanti civili palestinesi più di 20000 morti dove tanti bambini e donne anche in gravidanza e loro non sono soldati, dite la verità vera di com'è vanno le cose",1,0,FRANCE24,France
@Mohamed-dv5fz,"NON, PAS 115, QUE 11,5 ....ET C EST LES PLUS EXPERIMENTES.
..",0,0,FRANCE24,France
@traoradama,"vient magnifier le mal, 09 morts contre combie' de soldat Hamas tués ? Ah la fameuse France 24 pitoyable",0,0,FRANCE24,France
@traoradama,qEt le Hamas combien de morts? journal du mensonges,0,0,FRANCE24,France
@Babacar-mu3bm,Arrêté vos mensonge c'est des milliers de soldats c'est pas pour rien qu'il continue le bombardement,1,0,FRANCE24,France
@ciel_clair,"Ils ont bombardé est tue 18400 personnes ,bebe ,enfants, femmes, pour securisé les colonies autour de gaza !? Moïse a fait sortir les juifs d'egypt, parce qu'ils ete opprimer . la ,les palestiniens sont assassinés ,je pense que la colere de Dieu ne va pas tardé.cette fois , elle sera de l'autre côté.",1,0,FRANCE24,France
@didinerayan8690,Gloire à la résistance palestinienne,40,0,FRANCE24,France
@sueellenelasali7278,Pluto par 10 .... Presque 4000 soldats ont perdu leurs vie par la resistance depuis le debut de la guerre wa Allhamdoliallah wa Chocro liAllah!,1,0,FRANCE24,France
@user-bm6ke8hh4v,Gaza vaincra !!!,4,0,FRANCE24,France
@loup3834,C'est tout ?,1,0,FRANCE24,France
@DjilaliAtroum,Mensonge...il y'a au moins dix fois plus.,1,0,FRANCE24,France
@user-sv7ee2gk4k, super super fort la Palestine,1,0,FRANCE24,France
@fariddehmej8387,10 soldats israéliens morts.      18000 civils palestiniens @!@!!,1,0,FRANCE24,France
@moradmosta7909,Votre chiffre fois dix c'est mieux,0,0,FRANCE24,France
@krimolemarin1066,L'armée la plus faible du monde le Tsahal israéliens ils ne sont pas aguerries,0,0,FRANCE24,France
@hindaclubhindaclub,Hunger game l oppresseur doit etre battu,0,0,FRANCE24,France
@omarbouhamadi4115,Votre propagande et la manipulation et mensonge ne passe plus personne ne vous crois les soldats criminel et terroriste meurt chaque jours par dizaines y a plus de 500 morts ,0,0,FRANCE24,France
@xeena01,A peine ces pas assez ces mieux qui meurent  tousse pour tout le mal qui on fait sur tout les enfants  tuer  à gaza et tuer chitanyaou,0,0,FRANCE24,France
@user-cs2sz4dv2f,,0,0,FRANCE24,France
@hindaclubhindaclub,Mais  biensur ils veulent faire comme en cisjordanie colonisation silencieuse mais on est pas dupe on oubliera pas,1,0,FRANCE24,France
@sabahamr8020,Par rapport au Gaza se n'est rien,0,0,FRANCE24,France
@haynsmunch2365,Chiffre à multiplier par 7.....,1,0,FRANCE24,France
@antar18,Plutôt 3000 morts et pas 115...les vrais chiffres cachés,1,0,FRANCE24,France
@hanti, plus de 1000 blessés  pour seulement 112 morts. Le ratio est abérant ,0,0,FRANCE24,France
@crechemokhtari7088,La Palestine appartient au palestinien,2,0,FRANCE24,France
