author,comment,voteCount,replyCount,channel,country
@Berlin590,"Etwa 3 Millionen Kinder unter fünf Jahren sterben jedes Jahr an Mangel- und Unterernährung, das bedeutet, dass etwa alle zehn Sekunden ein Kind verhungert. Wenn hat DAS bis jetzt interessiert, wo sind die täglichen Berichte darüber. Warum ist das GESCHREI plötzlich jetzt so GROß. Alles Heuchler.",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
